1548269537, 732606887, -0.00127757686422, 0.0230427911877, -0.758450081974, -0.651322401522, -8.01331157077e-06, -4.14753378111e-05, 8.28628138593e-05, -0.0044295142276, -0.0067206862506, 0.00326739378216, 623425.821009, 4848820.32756, 188.116256303, -0.00127757686422, 0.0230427911877, -0.758450081974, -0.651322401522, -0.000163530252802, 0.00109950828249, -0.0012727692406, 0.0, 0.0, 0.0
1548269537, 844917058, -0.00127644607001, 0.0230428271045, -0.758445697286, -0.651327508304, -0.000218452404457, 0.000150596771389, -7.88626774241e-05, -0.011499580207, -0.00173276114752, -0.00286605827382, 623425.820901, 4848820.3277, 188.11606958, -0.00127644607001, 0.0230428271045, -0.758445697286, -0.651327508304, -0.000248654969119, 0.000614688206956, -0.00137430962539, 0.0, 0.0, 0.0
1548269537, 945413112, -0.00127889567035, 0.0230522185976, -0.758444079371, -0.651329055171, -0.000237182501847, -5.90307261111e-05, -8.75305552137e-05, -0.00286780077203, 0.00303564996545, -0.00429604750161, 623425.820798, 4848820.32779, 188.115868757, -0.00128104592978, 0.0230525161789, -0.758445543482, -0.651327335517, -0.00022208540619, 0.000516384454747, -0.00132743889259, 0.0, 0.0, 0.0
1548269538, 52669048, -0.00130111543144, 0.0230540785374, -0.758444648093, -0.651328283081, -4.62497261385e-05, -0.000121191585777, -0.000169001566599, -0.00632281011338, -0.00573878819732, -0.00334923849099, 623425.820719, 4848820.32782, 188.115765649, -0.00130473702298, 0.0230500087256, -0.75844260802, -0.651330795448, 0.000136340107061, 0.000832579909085, -0.00126878195949, 0.0, 0.0, 0.0
1548269538, 161576032, -0.00129691283349, 0.023057585196, -0.758440558439, -0.651332929536, -0.000532085986683, 0.000167100785021, -3.39337518924e-05, 0.000902331880834, -0.00282440906739, 0.00250818389065, 623425.820622, 4848820.32776, 188.1157476, -0.00129691283349, 0.023057585196, -0.758440558439, -0.651332929536, 1.28054405902e-05, 0.000803711456789, -0.00104026091987, 0.0, 0.0, 0.0
1548269538, 271971940, -0.00129629840928, 0.0230535025136, -0.758440210937, -0.651333479921, -0.000168310354604, 7.9144909004e-05, -9.01185162826e-05, 0.0114013823051, -0.0028462656842, 0.000933267098567, 623425.820529, 4848820.32768, 188.115740113, -0.00129629840928, 0.0230535025136, -0.758440210937, -0.651333479921, -2.18626030475e-05, 0.000527329162751, -0.000696980580898, 0.0, 0.0, 0.0
1548269538, 382306098, -0.00130085104489, 0.0230469789238, -0.758437008177, -0.651337431119, 0.000554591651039, 1.49794259663e-06, 5.36969949135e-06, 0.0174713343935, 0.0185808292677, 0.0117616828178, 623425.820448, 4848820.32761, 188.115747716, -0.00130085104489, 0.0230469789238, -0.758437008177, -0.651337431119, -0.000112530659277, 0.000472179600885, -0.00049341652386, 0.0, 0.0, 0.0
1548269538, 496882915, -0.00130527959807, 0.0230489088594, -0.758441088243, -0.651332602985, 0.000194452369897, -0.000133325296502, 0.000333424987445, 0.0093288472788, 0.00555292575806, -0.000895640546359, 623425.820336, 4848820.32757, 188.115790025, -0.00130527959807, 0.0230489088594, -0.758441088243, -0.651332602985, -0.000589833318127, 0.000745987824929, -3.01932580135e-05, 0.0, 0.0, 0.0
1548269538, 602344036, -0.00130103213043, 0.0230499226492, -0.758438833703, -0.651335200885, 5.04171642774e-05, -0.000185228189372, -7.40635969596e-05, 0.00586960398493, -0.0144679152834, -0.00651131978207, 623425.820176, 4848820.32753, 188.115862953, -0.00130103213043, 0.0230499226492, -0.758438833703, -0.651335200885, -0.000168930309745, 0.0008317391897, 0.000176047942101, 0.0, 0.0, 0.0
1548269538, 712090969, -0.00130016239507, 0.0230502883256, -0.758443198034, -0.651330107658, -0.000567127067631, -1.58527142848e-05, -0.000400990109481, 0.0007932890159, -0.00431045031361, -0.00210381433967, 623425.82005, 4848820.32748, 188.115919009, -0.00130016239507, 0.0230502883256, -0.758443198034, -0.651330107658, -0.000293814367483, 0.000495348858474, 0.000260262426674, 0.0, 0.0, 0.0
1548269538, 822618961, -0.00128796906189, 0.0230530459461, -0.758443473243, -0.651329713819, -0.000238762837631, -2.46577102264e-05, 0.000227228708952, -0.00366451397866, 0.00707984734687, 0.00394450442834, 623425.819876, 4848820.32745, 188.116020123, -0.00128796906189, 0.0230530459461, -0.758443473243, -0.651329713819, -0.00110620725052, 0.000464775066955, 0.0009367079138, 0.0, 0.0, 0.0
1548269538, 932585000, -0.00129148670487, 0.0230518263714, -0.758443182566, -0.651330088498, 0.000125540870502, -0.000163884048296, -3.09247577888e-05, -0.00960691123695, -0.00192998392033, 0.00304834588196, 623425.819707, 4848820.32741, 188.116121706, -0.00129148670487, 0.0230518263714, -0.758443182566, -0.651330088498, -0.000382919439589, 0.000345783731132, 0.000900339456137, 0.0, 0.0, 0.0
1548269539, 32316923, -0.0013208997146, 0.0230408618659, -0.758441413762, -0.651332477157, -0.000234373872449, 4.2640663992e-05, -0.000230195975329, 0.0036975069732, -0.00661055002369, 0.0126493028528, 623425.819569, 4848820.3274, 188.116167022, -0.00131894140852, 0.0230421222871, -0.758442466686, -0.651331210461, -0.000916085351965, 2.27096703481e-05, 0.0014460139284, 0.0, 0.0, 0.0
1548269539, 152115106, -0.00132108051076, 0.0230342783495, -0.758440318191, -0.651333985379, -0.000443745426294, 0.000261953163766, -6.64769982067e-05, -0.00897351686831, -0.00400166501686, -0.00028401860658, 623425.819464, 4848820.32749, 188.116093936, -0.00132173507331, 0.023034545867, -0.758440783438, -0.651333432837, -0.00123893464077, 5.82424631891e-06, 0.00138146829427, 0.0, 0.0, 0.0
1548269539, 262423038, -0.00132646742138, 0.0230383686365, -0.758438617226, -0.651335810436, -0.000363725707883, -0.00070023472509, 0.000124672830116, 0.00420900307435, 0.00426310011199, 0.00973936228798, 623425.819319, 4848820.32756, 188.116011015, -0.00132646742138, 0.0230383686365, -0.758438617226, -0.651335810436, -0.00119374950697, -0.000422258456403, 0.00162825935315, 0.0, 0.0, 0.0
1548269539, 362667083, -0.0013325655198, 0.023029417459, -0.758438253322, -0.65133653828, 3.50551708858e-05, -6.37214687428e-05, 2.99313561526e-05, -0.00284731358004, 0.00360687842817, -0.00266982914118, 623425.819183, 4848820.32762, 188.115993556, -0.0013325655198, 0.023029417459, -0.758438253322, -0.65133653828, -0.00126506723097, -0.000219731172163, 0.00166413735819, 0.0, 0.0, 0.0
